CAR_ID,品牌系列,长度(mm),宽度(mm),高度(mm),轴距(mm),前轮距(mm),后轮距(mm),接近角(°),离去角(°),车身结构,车门开启方式,车门数(个),座位数(个),油箱容积(L),后备厢容积(L),风阻系数(Cd),最小离地间隙(mm),最大涉水深度(mm),最小转弯半径(m),满载最小离地间隙(mm),纵向通过角(°),最大爬坡度(%),最大载重质量(kg),后排车门开启方式,前备厢容积(L),最大爬坡角度(°),空载最小离地间隙(mm),氢瓶容积(L)
64630,奥迪Q8,5006,1995,1696,2998,,,,,SUV,平开门,(标配)5,(标配)5,85,605-1755,,,,,172,,,,,,,,
69019,奥迪Q8,5006,1995,1696,2998,,,,,SUV,平开门,(标配)5,(标配)5,85,605-1755,,,,,172,,,,,,,,
69020,奥迪Q8,5006,1995,1696,2998,,,,,SUV,平开门,(标配)5,(标配)5,85,605-1755,,,,,172,,,,,,,,
64252,奥迪S4,4770,1847,1410,2826,1565,1546,,,三厢车,平开门,(标配)4,(标配)5,58,480,,,,,,,,,,,,,
64253,奥迪S4,4770,1847,1440,2826,1565,1546,,,旅行车,平开门,(标配)5,(标配)5,58,495-1495,,,,,,,,,,,,,
65951,奥迪A4(进口),4770,1847,1459,2822,,,,,旅行车,平开门,(标配)5,(标配)5,54,,,,,,,,,,,,,,
65961,奥迪A4(进口),4762,1847,1490,2819,,,,,旅行跨界车,平开门,(标配)5,(标配)5,58,,,,,,,,,,,,,,
62273,奥迪Q5 e-tron,4876,1860,1675,2965,1587,1563,17,20,SUV,平开门,(标配)5,(标配)6,,1825,,,,,,,,,,,,,
62272,奥迪Q5 e-tron,4876,1860,1675,2965,1587,1563,17,20,SUV,平开门,(标配)5,(标配)6,,1825,,,,,,,,,,,,,
62271,奥迪Q5 e-tron,4876,1860,1675,2965,1587,1563,17,20,SUV,平开门,(标配)5,(标配)7,,1776,,,,,,,,,,,,,
68572,奥迪Q5 e-tron,4876,1860,1675,2965,1587,1563,17,20,SUV,平开门,(标配)5,(标配)7,,1776,,,,,,,,,,,,,
62270,奥迪Q5 e-tron,4876,1860,1675,2965,1587,1563,17,20,SUV,平开门,(标配)5,(标配)7,,1776,,,,,,,,,,,,,
62267,奥迪Q5 e-tron,4876,1860,1675,2965,1587,1563,17,20,SUV,平开门,(标配)5,(标配)7,,1776,,,,,,,,,,,,,
68571,奥迪Q5 e-tron,4876,1860,1675,2965,1587,1563,17,20,SUV,平开门,(标配)5,(标配)7,,1776,,,,,,,,,,,,,
62274,奥迪Q5 e-tron,4876,1860,1675,2965,1587,1563,17,20,SUV,平开门,(标配)5,(标配)7,,1776,,,,,,,,,,,,,
62268,奥迪Q5 e-tron,4876,1860,1675,2965,1587,1563,17,20,SUV,平开门,(标配)5,(标配)7,,1776,,,,,,,,,,,,,
62269,奥迪Q5 e-tron,4876,1860,1675,2965,1587,1563,17,20,SUV,平开门,(标配)5,(标配)6,,1825,,,,,,,,,,,,,
62278,奥迪Q5 e-tron,4876,1860,1675,2965,1587,1563,17,20,SUV,平开门,(标配)5,(标配)6,,1825,,,,,,,,,,,,,
62277,奥迪Q5 e-tron,4876,1860,1675,2965,1587,1563,17,20,SUV,平开门,(标配)5,(标配)6,,1825,,,,,,,,,,,,,
62276,奥迪Q5 e-tron,4876,1860,1675,2965,1587,1563,17,20,SUV,平开门,(标配)5,(标配)6,,1825,,,,,,,,,,,,,
62275,奥迪Q5 e-tron,4876,1860,1675,2965,1587,1563,17,20,SUV,平开门,(标配)5,(标配)6,,1825,,,,,,,,,,,,,
65049,奥迪Q4 e-tron,4588,1865,1626,2764,1587,1565,16,21,SUV,平开门,(标配)5,(标配)5,,520,0.28,,,5.8,154,,,,,,,,
65051,奥迪Q4 e-tron,4588,1865,1626,2764,1587,1565,16,21,SUV,平开门,(标配)5,(标配)5,,520,0.28,,,5.8,154,,,,,,,,
65050,奥迪Q4 e-tron,4588,1865,1626,2765,1587,1566,16,21,SUV,平开门,(标配)5,(标配)5,,520,0.28,,,5.8,154,,,,,,,,
65047,奥迪Q4 e-tron,4588,1865,1626,2765,1587,1566,16,21,SUV,平开门,(标配)5,(标配)5,,520,0.28,,,5.8,154,,,,,,,,
69007,奥迪Q5L Sportback,4778,1892,1666,2908,1616,1609,21,23,SUV跨界车,平开门,(标配)5,(标配)5,73,520,,,,5.9,176,,,,,,,,
65465,奥迪Q5L Sportback,4778,1892,1666,2908,1616,1609,21,23,SUV跨界车,平开门,(标配)5,(标配)5,73,520,,,,5.9,176,,,,,,,,
65467,奥迪Q5L Sportback,4778,1892,1666,2908,1616,1609,21,23,SUV跨界车,平开门,(标配)5,(标配)5,73,520,,,,5.9,176,,,,,,,,
65466,奥迪Q5L Sportback,4778,1892,1666,2908,1616,1609,21,23,SUV跨界车,平开门,(标配)5,(标配)5,73,520,,,,5.9,176,,,,,,,,
71978,奥迪Q5L Sportback,4778,1892,1666,2908,1616,1609,21,23,SUV跨界车,平开门,(标配)5,(标配)5,73,520,,,,5.9,176,,,,,,,,
69008,奥迪Q5L Sportback,4778,1892,1666,2908,1616,1609,21,23,SUV跨界车,平开门,(标配)5,(标配)5,73,520,,,,5.9,176,,,,,,,,
66263,奥迪RS 7,5008,1951,1424,2930,1668,1650,,,掀背车,平开门,(标配)5,(标配)4,73,535,,,,6.1,,,,,,,,,
66265,奥迪RS 6,5018,1951,1480,2931,,,,,旅行车,平开门,(标配)5,(标配)5,73,605,,,,5.95,,,,,,,,,
66639,奥迪RS 6,4995,1951,1483,2930,1668,1650,,,旅行车,平开门,(标配)5,(标配)5,73,565,,,,6.1,,,,,,,,,
66009,奥迪S5,4765,1843,1361,2826,,,,,掀背车,平开门,(标配)5,(标配)5,58,,,,,,,,,,,,,,
66010,奥迪S5,4705,1846,1344,2766,,,,,硬顶跑车,平开门,(标配)2,(标配)4,58,,,,,,,,,,,,,,
66008,奥迪S5,4705,1846,1365,2766,,,,,软顶敞篷车,平开门,(标配)2,(标配)4,58,375,,,,,,,,,,,,,
66276,奥迪RS 4,4782,1866,1437,2826,1580,1575,,,旅行车,平开门,(标配)5,(标配)5,58,505,,,,5.8,,,,,,,,,
66275,奥迪RS 4,4782,1866,1437,2826,1580,1575,,,旅行车,平开门,(标配)5,(标配)5,58,505,,,,5.8,,,,,,,,,
66274,奥迪RS 4,4782,1866,1437,2826,1580,1575,,,旅行车,平开门,(标配)5,(标配)5,58,505,,,,5.8,,,,,,,,,
71606,奥迪RS Q8,5022,2007,1700,2998,,,,,SUV,平开门,(标配)5,(标配)5,85,605,,,,5.95,,,,,,,,,
55117,奥迪RS Q8,5012,2000,1696,2998,,,,,SUV,平开门,(标配)5,(标配)5,85,605,,,,6.15,,,,,,,,,
66268,奥迪RS 5,4777,1866,1398,2826,,,,,掀背车,平开门,(标配)5,(标配)5,58,480,,,,5.75,,,,,,,,,
66267,奥迪RS 5,4777,1866,1398,2826,,,,,掀背车,平开门,(标配)5,(标配)5,58,480,,,,5.75,,,,,,,,,
66269,奥迪RS 5,4777,1866,1398,2826,,,,,掀背车,平开门,(标配)5,(标配)5,58,480,,,,5.75,,,,,,,,,
66270,奥迪RS 5,4717,1866,1371,2766,,,,,硬顶跑车,平开门,(标配)2,(标配)4,58,465,,,,5.75,,,,,,,,,
66271,奥迪RS 5,4717,1866,1371,2766,,,,,硬顶跑车,平开门,(标配)2,(标配)4,58,465,,,,5.75,,,,,,,,,
66272,奥迪RS 5,4717,1866,1371,2766,,,,,硬顶跑车,平开门,(标配)2,(标配)4,58,465,,,,5.75,,,,,,,,,
63435,奥迪SQ5,4689,1893,1633,2825,,,,,SUV,平开门,(标配)5,(标配)5,70,520-1520,,,,,,,,,,,,,
66921,奥迪SQ5,4689,1893,1633,2825,,,,,SUV,平开门,(标配)5,(标配)5,70,520-1520,,,,,,,,,,,,,
64048,奥迪S8,5320,1945,1489,3128,,,,,三厢车,平开门,(标配)4,(标配)5,82,505,,,,,,,,,,,,,
70491,奥迪S8,5320,1945,1489,3128,,,,,三厢车,平开门,(标配)4,(标配)5,82,505,,,,,,,,,,,,,
63981,奥迪Q3 Sportback,4516,1843,1569,2680,1584,1576,18,22,SUV跨界车,平开门,(标配)5,(标配)5,60,450,,,,6,150,,,,,,,,
63979,奥迪Q3 Sportback,4516,1843,1569,2680,1584,1576,18,22,SUV跨界车,平开门,(标配)5,(标配)5,60,450,,,,6,150,,,,,,,,
63982,奥迪Q3 Sportback,4516,1843,1569,2680,1584,1576,18,23,SUV跨界车,平开门,(标配)5,(标配)5,60,450,,,,6,150,,,,,,,,
63975,奥迪Q3 Sportback,4516,1843,1569,2680,1584,1576,18,22,SUV跨界车,平开门,(标配)5,(标配)5,62.5,450,,,,6,150,,,,,,,,
63980,奥迪Q3 Sportback,4516,1843,1569,2680,1584,1576,18,22,SUV跨界车,平开门,(标配)5,(标配)5,62.5,450,,,,6,150,,,,,,,,
63692,奥迪e-tron GT,4989,1964,1395,2900,,,,,三厢车,平开门,(标配)4,(标配)5,,350,0.24,,,5.8,,,,,,85,,,
65368,奥迪SQ7,5066,1970,1701,3002,,,,,SUV,平开门,(标配)5,(标配)5,85,803-1990,,,,,,,,,,,,,
68828,奥迪SQ7,5077,1970,1701,3002,,,,,SUV,平开门,(标配)5,(标配)5,85,803-1990,,,,,,,,,,,,,
67100,奥迪S6,4954,1886,1447,2928,1620,1603,,,三厢车,平开门,(标配)4,(标配)5,73,520,,,,,,,,,,,,,
61540,奥迪S6,4954,1886,1446,2928,1620,1603,,,三厢车,平开门,(标配)4,(标配)5,73,520,,,,,,,,,,,,,
57861,奥迪S7,4979,1908,1419,2928,1634,1625,,,掀背车,平开门,(标配)5,(标配)4,73,535,,,,,,,,,,,,,
65820,奥迪S7,4979,1908,1419,2928,1634,1625,,,掀背车,平开门,(标配)5,(标配)4,73,535,,,,,,,,,,,,,
65055,奥迪S7,4979,1908,1419,2928,1634,1625,,,掀背车,平开门,(标配)5,(标配)4,73,535,,,,,,,,,,,,,
55144,奥迪Q2L e-tron,4268,1785,1545,2628,1543,1545,19,24,SUV,平开门,(标配)5,(标配)5,,347,,,,,,,,,,,,,
60410,奥迪RS e-tron GT,4989,1964,1393,2900,,,,,三厢车,平开门,(标配)4,(标配)5,,350,0.24,,,5.575,,,,,,85,,,
59025,奥迪SQ5 Sportback,4696,1893,1632,2825,,,,,SUV跨界车,平开门,(标配)5,(标配)5,70,500-1470,,,,,,,,,,,,,
67867,奥迪SQ5 Sportback,4696,1893,1632,2825,,,,,SUV跨界车,平开门,(标配)5,(标配)5,70,500-1470,,,,,,,,,,,,,
72191,雅阁,4980,1862,1449,2830,1600,1620,14,18,三厢车,平开门,(标配)4,(标配)5,56,575,,,,5.7,,,,,,,,,
70027,雅阁,4980,1862,1449,2830,1600,1620,14,18,三厢车,平开门,(标配)4,(标配)5,56,575,,,,5.7,,,,,,,,,
70014,雅阁,4980,1862,1449,2830,1591,1613,14,18,三厢车,平开门,(标配)4,(标配)5,56,575,,,,5.7,,,,,,,,,
72256,雅阁,4990,1862,1449,2830,1600,1620,14,18,三厢车,平开门,(标配)4,(标配)5,56,575,,,,5.7,,,,,,,,,
70028,雅阁,4990,1862,1449,2830,1600,1620,14,18,三厢车,平开门,(标配)4,(标配)5,56,575,,,,5.7,,,,,,,,,
70026,雅阁,4990,1862,1449,2830,1591,1613,14,18,三厢车,平开门,(标配)4,(标配)5,56,575,,,,5.7,,,,,,,,,
72124,雅阁,4980,1862,1449,2830,1591,1613,14,18,三厢车,平开门,(标配)4,(标配)5,56,575,,,,5.7,,,,,,,,,
71939,本田CR-V,4703,1866,1680,2701,1611,1627,16,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
63479,本田CR-V,4703,1866,1680,2701,1611,1627,16,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
71936,本田CR-V,4703,1866,1680,2701,1611,1627,16,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
63480,本田CR-V,4703,1866,1680,2701,1611,1627,16,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
67569,本田CR-V,4703,1866,1680,2701,1611,1627,16,20,SUV,平开门,(标配)5,(标配)7,53,,,,,5.5,,,,,,,,,
61271,本田CR-V,4703,1866,1680,2701,1611,1627,16,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
71938,本田CR-V,4703,1866,1680,2701,1611,1627,16,20,SUV,平开门,(标配)5,(标配)7,53,,,,,5.5,,,,,,,,,
71942,本田CR-V,4703,1866,1690,2700,1608,1623,17,21,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
71937,本田CR-V,4703,1866,1690,2700,1608,1623,17,21,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
71941,本田CR-V,4703,1866,1680,2701,1611,1627,16,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
71940,本田CR-V,4703,1866,1680,2701,1611,1627,16,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
67568,本田CR-V,4703,1866,1690,2700,1608,1623,17,21,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
60767,思域,4685,1802,1415,2735,1547,1575,14,18,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
59054,思域,4685,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,40,,,,,5.35,,,,,,,,,
58217,思域,4685,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,40,,,,,5.35,,,,,,,,,
53177,思域,4685,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,40,,,,,5.35,,,,,,,,,
59067,思域,4685,1802,1420,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,40,,,,,5.65,,,,,,,,,
72008,思域,4685,1802,1415,2735,1547,1575,14,18,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
71955,思域,4685,1802,1415,2735,1547,1575,14,18,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
53219,思域,4685,1802,1420,2735,1547,1575,14,18,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.65,,,,,,,,,
72011,思域,4674,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,40,,,,,5.35,,,,,,,,,
53268,思域,4674,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,40,,,,,5.35,,,,,,,,,
69138,思域,4674,1802,1420,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,40,,,,,5.65,,,,,,,,,
53266,思域,4548,1802,1415,2735,1547,1575,14,19,两厢车,平开门,(标配)5,(标配)5,40,,,,,5.35,,,,,,,,,
59069,思域,4548,1802,1420,2735,1547,1575,14,19,两厢车,平开门,(标配)5,(标配)5,40,,,,,5.65,,,,,,,,,
58216,思域,4674,1802,1415,2735,1547,1575,14,18,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
72009,思域,4674,1802,1415,2735,1547,1575,14,18,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
59068,思域,4674,1802,1415,2735,1547,1575,14,18,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
71954,思域,4548,1802,1415,2735,1547,1575,14,19,两厢车,平开门,(标配)5,(标配)5,47,,,,,5.35,,,,,,,,,
61020,思域,4548,1802,1415,2735,1547,1575,14,19,两厢车,平开门,(标配)5,(标配)5,47,,,,,5.35,,,,,,,,,
53267,思域,4548,1802,1420,2735,1547,1575,14,19,两厢车,平开门,(标配)5,(标配)5,47,,,,,5.65,,,,,,,,,
57610,思域,4548,1802,1420,2735,1547,1575,14,19,两厢车,平开门,(标配)5,(标配)5,47,,,,,5.65,,,,,,,,,
56676,思域,4674,1802,1415,2735,1547,1575,14,18,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
62373,思域,4674,1802,1415,2735,1547,1575,14,18,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
57576,思域,4674,1802,1415,2735,1547,1575,14,18,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
53265,思域,4674,1802,1415,2735,1547,1575,14,18,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
57577,思域,4674,1802,1415,2735,1547,1575,14,18,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
69140,思域,4674,1802,1415,2735,1547,1575,14,18,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
72010,思域,4674,1802,1415,2735,1547,1575,14,18,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
63458,奥德赛,4861,1820,1712,2900,1559,1560,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,50,,,,,5.4,,,,,,,,,
63455,奥德赛,4861,1820,1712,2900,1559,1560,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,50,,,,,5.4,,,,,,,,,
63453,奥德赛,4861,1820,1712,2900,1559,1560,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,50,,,,,5.4,,,,,,,,,
63457,奥德赛,4861,1820,1712,2900,1559,1560,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,50,,,,,5.4,,,,,,,,,
63454,奥德赛,4861,1820,1712,2900,1559,1560,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,50,,,,,5.4,,,,,,,,,
63459,奥德赛,4861,1820,1712,2900,1559,1560,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,50,,,,,5.4,,,,,,,,,
63456,奥德赛,4861,1820,1705,2900,1559,1560,14,18,MPV,平开门+侧滑门,(标配)5,(标配)4,50,,,,,5.4,,,,,,,,,
70326,皓影,4716,1866,1681,2701,1611,1627,16,21,SUV,平开门,(标配)5,(标配)5,53,627,,,,5.5,,,,,,,,,
70317,皓影,4716,1866,1681,2701,1611,1627,16,21,SUV,平开门,(标配)5,(标配)5,53,627,,,,5.5,,,,,,,,,
70319,皓影,4716,1866,1681,2701,1611,1627,16,21,SUV,平开门,(标配)5,(标配)7,53,,,,,5.5,,,,,,,,,
70322,皓影,4716,1866,1681,2701,1611,1627,16,21,SUV,平开门,(标配)5,(标配)5,53,627,,,,5.5,,,,,,,,,
70325,皓影,4716,1866,1691,2700,1608,1623,17,22,SUV,平开门,(标配)5,(标配)5,53,627,,,,5.5,,,,,,,,,
70324,皓影,4716,1866,1681,2701,1601,1617,19,22,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
70323,皓影,4716,1866,1681,2701,1601,1617,19,22,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
70321,皓影,4716,1866,1691,2700,1601,1617,19,22,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
70320,皓影,4716,1866,1681,2701,1601,1617,19,22,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
70318,皓影,4716,1866,1691,2700,1601,1617,19,22,SUV,平开门,(标配)5,(标配)5,53,,,,,5.5,,,,,,,,,
63833,艾力绅,4951,1842,1711,2900,1560,1560,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,50,,,,,5.4,124,,,,,,,,
63832,艾力绅,4951,1842,1711,2900,1560,1560,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,50,,,,,5.4,124,,,,,,,,
63830,艾力绅,4951,1842,1711,2900,1560,1560,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,50,,,,,5.4,124,,,,,,,,
63831,艾力绅,4951,1842,1711,2900,1560,1560,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,50,,,,,5.4,124,,,,,,,,
58225,型格,4689,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,40,,,,,5.35,,,,,,,,,
60060,型格,4689,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,40,,,,,5.35,,,,,,,,,
62353,型格,4563,1802,1420,2735,1547,1575,14,21,两厢车,平开门,(标配)5,(标配)5,40,,,,,5.65,,,,,,,,,
65960,型格,4689,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
60057,型格,4689,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
61495,型格,4563,1802,1415,2735,1547,1575,14,21,两厢车,平开门,(标配)5,(标配)5,47,,,,,5.35,,,,,,,,,
60062,型格,4563,1802,1420,2735,1547,1575,14,21,两厢车,平开门,(标配)5,(标配)5,47,,,,,5.65,,,,,,,,,
72192,型格,4702,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.35,,,,,,,,,
72258,型格,4689,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,40,,,,,5.35,,,,,,,,,
72259,型格,4689,1802,1420,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,40,,,,,5.65,,,,,,,,,
62348,型格,4689,1802,1420,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,40,,,,,5.65,,,,,,,,,
62347,型格,4563,1802,1415,2735,1547,1575,14,21,两厢车,平开门,(标配)5,(标配)5,40,,,,,5.35,,,,,,,,,
58226,型格,4563,1802,1420,2735,1547,1575,14,21,两厢车,平开门,(标配)5,(标配)5,40,,,,,5.65,,,,,,,,,
62352,型格,4563,1802,1415,2735,1547,1575,14,21,两厢车,平开门,(标配)5,(标配)5,47,,,,,5.35,,,,,,,,,
72260,型格,4563,1802,1415,2735,1547,1575,14,21,两厢车,平开门,(标配)5,(标配)5,47,,,,,5.35,,,,,,,,,
60058,型格,4563,1802,1420,2735,1547,1575,14,21,两厢车,平开门,(标配)5,(标配)5,47,,,,,5.65,,,,,,,,,
72123,型格,4563,1802,1420,2735,1547,1575,14,21,两厢车,平开门,(标配)5,(标配)5,47,,,,,5.65,,,,,,,,,
62350,型格,4689,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,47,,,,,,,,,,,,,,
58227,型格,4689,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,47,,,,,,,,,,,,,,
62351,型格,4689,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,47,,,,,,,,,,,,,,
72261,型格,4689,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,47,,,,,,,,,,,,,,
72122,型格,4689,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,47,,,,,,,,,,,,,,
60061,型格,4689,1802,1415,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,47,,,,,,,,,,,,,,
62346,型格,4689,1802,1420,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,47,,,,,5.65,,,,,,,,,
62349,型格,4689,1802,1420,2735,1547,1575,14,19,三厢车,平开门,(标配)4,(标配)5,47,,,,,,,,,,,,,,
71217,英仕派,4979,1862,1449,2830,1591,1613,14,18,三厢车,平开门,(标配)4,(标配)5,56,,,,,5.75,,,,,,,,,
71216,英仕派,4979,1862,1449,2830,1591,1613,14,18,三厢车,平开门,(标配)4,(标配)5,56,,,,,5.75,,,,,,,,,
71218,英仕派,4979,1862,1449,2830,1591,1613,14,18,三厢车,平开门,(标配)4,(标配)5,56,,,,,5.75,,,,,,,,,
62889,飞度,4125,1694,1537,2530,1485,1473,17,27,两厢车,平开门,(标配)5,(标配)5,40,,,,,4.9,,,,,,,,,
65959,飞度,4109,1694,1537,2530,1485,1473,16,27,两厢车,平开门,(标配)5,(标配)5,40,,,,,4.9,,,,,,,,,
62474,飞度,4081,1694,1537,2530,1485,1473,17,27,两厢车,平开门,(标配)5,(标配)5,40,,,,,4.9,,,,,,,,,
62888,飞度,4081,1694,1537,2530,1485,1473,17,27,两厢车,平开门,(标配)5,(标配)5,40,,,,,5.2,,,,,,,,,
62887,飞度,4095,1725,1567,2530,1496,1484,17,31,两厢跨界车,平开门,(标配)5,(标配)5,40,,,,,5,,,,,,,,,
62890,飞度,4095,1725,1567,2530,1496,1484,17,31,两厢跨界车,平开门,(标配)5,(标配)5,40,,,,,5,,,,,,,,,
64098,冠道,4858,1942,1670,2820,1652,1671,16,20,SUV,平开门,(标配)5,(标配)5,53,510,,,,5.7,,,,,,,,,
64093,冠道,4858,1942,1670,2820,1652,1671,16,20,SUV,平开门,(标配)5,(标配)5,53,510,,,,5.7,,,,,,,,,
64094,冠道,4858,1942,1670,2820,1652,1671,16,20,SUV,平开门,(标配)5,(标配)5,53,510,,,,5.7,,,,,,,,,
63965,冠道,4858,1942,1670,2820,1652,1671,16,20,SUV,平开门,(标配)5,(标配)5,53,510,,,,5.7,,,,,,,,,
64092,冠道,4858,1942,1675,2820,1652,1671,16,20,SUV,平开门,(标配)5,(标配)5,53,510,,,,5.7,,,,,,,,,
64097,冠道,4858,1942,1675,2820,1652,1671,16,20,SUV,平开门,(标配)5,(标配)5,53,510,,,,5.7,,,,,,,,,
64096,冠道,4858,1942,1675,2820,1652,1671,16,20,SUV,平开门,(标配)5,(标配)5,53,510,,,,5.7,,,,,,,,,
64095,冠道,4858,1942,1675,2820,1652,1671,16,20,SUV,平开门,(标配)5,(标配)5,53,510,,,,5.7,,,,,,,,,
65361,本田XR-V,4380,1790,1590,2610,1548,1553,17,28,SUV,平开门,(标配)5,(标配)5,40,,,,,5.5,150,,,,,,,,
64446,本田XR-V,4380,1790,1590,2610,1548,1553,17,28,SUV,平开门,(标配)5,(标配)5,40,,,,,5.5,150,,,,,,,,
64445,本田XR-V,4380,1790,1590,2610,1548,1553,17,28,SUV,平开门,(标配)5,(标配)5,40,,,,,5.5,150,,,,,,,,
64444,本田XR-V,4380,1790,1590,2610,1548,1553,17,28,SUV,平开门,(标配)5,(标配)5,40,,,,,5.5,150,,,,,,,,
64447,本田XR-V,4380,1790,1590,2610,1537,1543,17,28,SUV,平开门,(标配)5,(标配)5,40,,,,,5.5,150,,,,,,,,
69196,本田UR-V,4856,1942,1670,2820,1652,1671,17,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.7,,,,,,,,,
63511,本田UR-V,4856,1942,1670,2820,1652,1671,17,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.7,,,,,,,,,
63510,本田UR-V,4856,1942,1670,2820,1652,1671,17,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.7,,,,,,,,,
69197,本田UR-V,4856,1942,1670,2820,1652,1671,17,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.7,,,,,,,,,
63514,本田UR-V,4856,1942,1670,2820,1652,1671,17,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.7,,,,,,,,,
63512,本田UR-V,4856,1942,1675,2820,1652,1671,17,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.7,,,,,,,,,
63513,本田UR-V,4856,1942,1675,2820,1652,1671,17,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.7,,,,,,,,,
69198,本田UR-V,4856,1942,1675,2820,1652,1671,17,20,SUV,平开门,(标配)5,(标配)5,53,,,,,5.7,,,,,,,,,
69203,本田UR-V,4856,1942,1670,2820,1652,1671,17,20,SUV,平开门,(标配)5,(标配)5,,,,,,5.7,,,,,,,,,
69200,本田UR-V,4856,1942,1670,2820,1652,1671,17,20,SUV,平开门,(标配)5,(标配)5,,,,,,5.7,,,,,,,,,
