CAR_ID,品牌系列,前/后驻车雷达,驾驶辅助影像,前方感知摄像头,摄像头数量,车内摄像头数量,超声波雷达数量,透明底盘/540度影像,毫米波雷达数量,前方感知摄像头像素,辅助驾驶芯片,芯片总算力,激光雷达数量,前方最大探测距离,激光雷达品牌,激光雷达线数,激光雷达10%反射率探测距离,环视摄像头像素,环境感知摄像头像素,激光雷达型号,激光雷达点云数量
71320,红旗天工08,前(标配) / 后(标配),(标配)360度全景影像,,(标配)10个,(标配)2个,(标配)12个,(标配),(标配)1个,,,,,,,,,,,,
67052,红旗E-HS9,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像","(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
69768,红旗E-HS9,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像","(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
69770,红旗E-HS9,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",(标配)双目,(标配)6个,(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
67054,红旗E-HS9,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",(标配)双目,(标配)6个,(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
69769,红旗E-HS9,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像","(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
67055,红旗E-HS9,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像","(标配)单目,(选配)双目","(标配)5个,(选配)6个",(选配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
69767,红旗E-HS9,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",(标配)双目,(标配)6个,(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
67053,红旗E-HS9,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",(标配)双目,(标配)6个,(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
67489,红旗HQ9 PHEV,前(标配) / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)8个,,,,,,,,,,,,,,
64594,红旗HQ9 PHEV,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,(标配),(标配)3个,,,,,,,,,,,,
67490,红旗HQ9 PHEV,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,(标配),(标配)3个,,,,,,,,,,,,
67297,红旗EH7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,(标配),(标配)5个,,,,,,,,,,,,
69710,红旗EH7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,(标配),(标配)5个,,,,,,,,,,,,
69709,红旗EH7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,(标配),(标配)5个,,,,,,,,,,,,
66954,红旗EH7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,(标配),(标配)5个,,,,,,,,,,,,
67298,红旗EH7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,(选配)2个,(标配)12个,(标配),(标配)5个,,,,,,,,,,,,
65254,红旗EH7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,(标配),(标配)5个,,,,,,,,,,,,
69713,红旗EH7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,(标配),(标配)5个,,,,,,,,,,,,
65253,红旗EH7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,(标配),(标配)5个,,,,,,,,,,,,
69711,红旗EH7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,(标配),(标配)5个,,,,,,,,,,,,
69712,红旗EH7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,(选配)2个,(标配)12个,(标配),(标配)5个,,,,,,,,,,,,
1020495,红旗国悦新能源,前- / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
1020496,红旗国悦新能源,前- / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
66312,凯美瑞,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)3个,,,,,,,,,,,,
67022,凯美瑞,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)3个,,,,,,,,,,,,
71194,凯美瑞,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,(标配)1个,(标配)8个,(标配),(标配)5个,,,,,,,,,,,,
66314,凯美瑞,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,(标配)1个,(标配)8个,(标配),(标配)5个,,,,,,,,,,,,
67023,凯美瑞,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
71005,凯美瑞,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
66313,凯美瑞,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",(选配)1个,(标配)8个,(选配),"(标配)3个,(选配)5个",,,,,,,,,,,,
66310,凯美瑞,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",(选配)1个,(标配)8个,(选配),"(标配)3个,(选配)5个",,,,,,,,,,,,
65877,凯美瑞,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",(选配)1个,(标配)8个,(选配),"(标配)3个,(选配)5个",,,,,,,,,,,,
66311,凯美瑞,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
65749,凯美瑞,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
65878,凯美瑞,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)3个,,,,,,,,,,,,
72518,凯美瑞,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)3个,,,,,,,,,,,,
65938,凯美瑞,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",(选配)1个,(标配)8个,(选配),"(标配)3个,(选配)5个",,,,,,,,,,,,
66647,凯美瑞,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,"(标配)2个,(选配)5个",(选配)1个,(标配)8个,(选配),"(标配)3个,(选配)5个",,,,,,,,,,,,
72519,凯美瑞,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,(标配)1个,(标配)8个,(标配),(标配)5个,,,,,,,,,,,,
67254,赛那SIENNA,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
67252,赛那SIENNA,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
66455,赛那SIENNA,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
67256,赛那SIENNA,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
67257,赛那SIENNA,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
67251,赛那SIENNA,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
67253,赛那SIENNA,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
67930,赛那SIENNA,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,(标配)3个,,,,,,,,,,,,
67255,赛那SIENNA,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,(标配)1个,(标配)8个,,(标配)3个,,,,,,,,,,,,
68219,汉兰达,,,,,,,,,,,,,,,,,,,,
68216,汉兰达,,,,,,,,,,,,,,,,,,,,
68555,汉兰达,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
68218,汉兰达,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
68217,汉兰达,,,,,,,,,,,,,,,,,,,,
68554,汉兰达,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
68556,汉兰达,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
68215,汉兰达,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
68553,汉兰达,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
68220,汉兰达,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
68221,汉兰达,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
68453,RAV4荣放,,,(标配)单目,(标配)1个,,,,,,,,,,,,,,,,
68451,RAV4荣放,,(标配)360度全景影像,(标配)单目,(标配)5个,,,,,,,,,,,,,,,,
68450,RAV4荣放,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
68454,RAV4荣放,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
68449,RAV4荣放,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
68456,RAV4荣放,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
68457,RAV4荣放,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
71930,普拉多,,(标配)倒车影像,(标配)单目,(标配)2个,,,,,,,,,,,,,,,,
66837,普拉多,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
71959,普拉多,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)6个,,(标配)8个,(标配),,,,,,,,,,,,,
66898,普拉多,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)6个,,(标配)8个,(标配),,,,,,,,,,,,,
64019,普拉多,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)6个,,(标配)8个,(标配),,,,,,,,,,,,,
71958,普拉多,,(标配)倒车影像,(标配)单目,(标配)2个,,,,,,,,,,,,,,,,
66836,普拉多,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
71960,普拉多,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
66838,普拉多,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)6个,,(标配)8个,(标配),,,,,,,,,,,,,
67204,亚洲龙,,,,,,,,,,,,,,,,,,,,
68975,亚洲龙,,,,,,,,,,,,,,,,,,,,
68974,亚洲龙,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
68978,亚洲龙,,,,,,,,,,,,,,,,,,,,
67206,亚洲龙,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
68977,亚洲龙,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
68976,亚洲龙,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
68979,亚洲龙,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
67205,亚洲龙,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
63170,卡罗拉,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
63173,卡罗拉,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
68964,卡罗拉,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
63177,卡罗拉,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
63175,卡罗拉,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
67629,卡罗拉,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
67631,卡罗拉,,,,,,,,,,,,,,,,,,,,
67630,卡罗拉,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
63174,卡罗拉,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
60976,卡罗拉,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
63176,卡罗拉,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
68962,卡罗拉,,,,,,,,,,,,,,,,,,,,
68963,卡罗拉,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
63172,卡罗拉,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
63171,卡罗拉,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
68951,锋兰达,,,(选配)单目,(选配)1个,,,,(选配)1个,,,,,,,,,,,,
68930,锋兰达,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
68932,锋兰达,,,,,,,,,,,,,,,,,,,,
68931,锋兰达,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
68952,锋兰达,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
68953,锋兰达,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
71236,锋兰达,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
68950,锋兰达,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
68933,锋兰达,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
71250,锋兰达,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
68929,锋兰达,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
67133,格瑞维亚,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
67129,格瑞维亚,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
67130,格瑞维亚,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
67131,格瑞维亚,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
67132,格瑞维亚,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
66456,格瑞维亚,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,(标配)1个,(标配)8个,,(标配)3个,,,,,,,,,,,,
67134,格瑞维亚,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
68314,皇冠陆放,,(标配)倒车影像,(标配)单目,(标配)2个,,,,,,,,,,,,,,,,
68317,皇冠陆放,,(标配)360度全景影像,(标配)单目,(标配)5个,,,,,,,,,,,,,,,,
67586,皇冠陆放,,(标配)倒车影像,(标配)单目,(标配)2个,,,,,,,,,,,,,,,,
68316,皇冠陆放,,(标配)倒车影像,(标配)单目,(标配)2个,,,,,,,,,,,,,,,,
68315,皇冠陆放,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
68318,皇冠陆放,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,(标配)1个,(标配)8个,,,,,,,,,,,,,,
63241,卡罗拉锐放,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
63020,卡罗拉锐放,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
64034,卡罗拉锐放,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
68733,卡罗拉锐放,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
67632,卡罗拉锐放,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
64079,卡罗拉锐放,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
67628,卡罗拉锐放,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
63019,卡罗拉锐放,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
61460,卡罗拉锐放,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
62996,卡罗拉锐放,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
68732,卡罗拉锐放,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
68734,卡罗拉锐放,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
68728,卡罗拉锐放,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
62733,卡罗拉锐放,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
68729,卡罗拉锐放,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
62927,卡罗拉锐放,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
64033,卡罗拉锐放,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
68723,卡罗拉锐放,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
62731,卡罗拉锐放,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
64032,卡罗拉锐放,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
64078,卡罗拉锐放,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)4个,,(标配)1个,,,,,,,,,,,,
68544,威兰达,前(标配) / 后(标配),,(标配)单目,(标配)1个,,(标配)8个,,,,,,,,,,,,,,
68541,威兰达,前(标配) / 后(标配),,(标配)单目,(标配)1个,,(标配)8个,,,,,,,,,,,,,,
68542,威兰达,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
68539,威兰达,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
68506,威兰达,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
68538,威兰达,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
68546,威兰达,前(标配) / 后(标配),,(标配)单目,(标配)1个,,(标配)8个,,,,,,,,,,,,,,
68540,威兰达,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
68507,威兰达,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
68545,威兰达,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
68543,威兰达,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
71586,铂智3X,前- / 后(标配),(标配)360度全景影像,,(标配)4个,,(标配)3个,(标配),,,,,,,,,,,,,
71588,铂智3X,前- / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)3个,(标配),(标配)1个,,,,,,,,,,,,
71013,铂智3X,前- / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)3个,(标配),(标配)1个,,,,,,,,,,,,
68066,铂智3X,前(标配) / 后(标配),(标配)360度全景影像,(标配)双目,(标配)11个,,(标配)12个,(标配),(标配)3个,,(标配)英伟达 Orin-X,(标配)254 TOPS,(标配)1个,,,,,,,,
71589,铂智3X,前- / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,(标配)1个,(标配)3个,(标配),(标配)3个,,,,,,,,,,,,
71012,铂智3X,前(标配) / 后(标配),(标配)360度全景影像,(标配)双目,(标配)11个,(标配)1个,(标配)12个,(标配),(标配)3个,,(标配)英伟达 Orin-X,(标配)254 TOPS,(标配)1个,,,,,,,,
71587,铂智3X,前(选配) / 后(标配),(标配)360度全景影像,"(标配)单目,(选配)双目","(标配)5个,(选配)11个",(标配)1个,"(标配)3个,(选配)12个",(标配),(标配)3个,,(选配)英伟达 Orin-X,(选配)254 TOPS,(选配)1个,,,,,,,,
67982,皇冠(进口),前(标配) / 后(标配),(标配)360度全景影像,,,,(标配)8个,,,,,,,,,,,,,,
67981,皇冠(进口),前(标配) / 后(标配),(标配)360度全景影像,,,,(标配)12个,,,,,,,,,,,,,,
63539,埃尔法,前(标配) / 后(标配),(标配)360度全景影像,,,,(标配)12个,,,,,,,,,,,,,,
71307,埃尔法,前(标配) / 后(标配),(标配)360度全景影像,,,,(标配)12个,,,,,,,,,,,,,,
71306,埃尔法,前(标配) / 后(标配),(标配)360度全景影像,,,,(标配)12个,,,,,,,,,,,,,,
63540,埃尔法,前(标配) / 后(标配),(标配)360度全景影像,,,,(标配)12个,,,,,,,,,,,,,,
66667,雷凌,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
68949,雷凌,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
62134,雷凌,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
68947,雷凌,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
62136,雷凌,,(标配)倒车影像,,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
60635,雷凌,,(标配)倒车影像,,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
68948,雷凌,,,,,,,,,,,,,,,,,,,,
60634,雷凌,,,,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
67326,雷凌,,(标配)倒车影像,,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
67325,雷凌,,(标配)倒车影像,,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
62133,雷凌,,,(标配)单目,(标配)1个,,,,(标配)1个,,,,,,,,,,,,
62135,雷凌,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
62132,雷凌,,(标配)倒车影像,(标配)单目,(标配)2个,,,,(标配)1个,,,,,,,,,,,,
63227,凌放HARRIER,,(标配)倒车影像,(标配)单目,(标配)2个,,,,,,,,,,,,,,,,
68447,凌放HARRIER,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
68441,凌放HARRIER,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,(标配)1个,(标配)8个,,,,,,,,,,,,,,
63230,凌放HARRIER,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
68442,凌放HARRIER,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,(标配)1个,(标配)8个,,,,,,,,,,,,,,
63231,凌放HARRIER,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)6个,(标配)1个,(标配)8个,,,,,,,,,,,,,,
68446,凌放HARRIER,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
63228,凌放HARRIER,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
68443,凌放HARRIER,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
68444,凌放HARRIER,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
63225,凌放HARRIER,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
63229,凌放HARRIER,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
63226,凌放HARRIER,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
63232,凌放HARRIER,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
61459,凌放HARRIER,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
61121,皇冠SportCross,前(标配) / 后(标配),(标配)360度全景影像,,,,(标配)8个,,,,,,,,,,,,,,
60295,皇冠SportCross,前(标配) / 后(标配),(标配)360度全景影像,,,,(标配)12个,,,,,,,,,,,,,,
66470,丰田bZ3,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,,(选配)1个,,,,,,,,,,,,,,,
66581,丰田bZ3,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",(标配)单目,,(选配)1个,,,,,,,,,,,,,,,
66582,丰田bZ3,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,,(标配)1个,,,,,,,,,,,,,,,
62004,威飒,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
62008,威飒,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
68795,威飒,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
68793,威飒,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
68792,威飒,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
62005,威飒,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
68797,威飒,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
68618,威飒,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
61995,威飒,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
68799,威飒,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
61996,威飒,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
62007,威飒,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
68794,威飒,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
62009,威飒,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
68798,威飒,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
68612,威飒,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
68796,威飒,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
62006,威飒,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
71299,威尔法,前(标配) / 后(标配),(标配)360度全景影像,,,,(标配)12个,,,,,,,,,,,,,,
