CAR_ID,品牌系列,简称,挡位个数,变速箱类型
63453,奥德赛,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63457,奥德赛,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63454,奥德赛,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63459,奥德赛,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63456,奥德赛,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
70326,皓影,CVT无级变速,无级变速,无级变速箱(CVT)
70317,皓影,CVT无级变速,无级变速,无级变速箱(CVT)
70319,皓影,CVT无级变速,无级变速,无级变速箱(CVT)
70322,皓影,CVT无级变速,无级变速,无级变速箱(CVT)
70325,皓影,CVT无级变速,无级变速,无级变速箱(CVT)
70324,皓影,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
70323,皓影,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
70321,皓影,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
70320,皓影,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
70318,皓影,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63833,艾力绅,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63832,艾力绅,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63830,艾力绅,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63831,艾力绅,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
58225,型格,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
60060,型格,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62353,型格,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
65960,型格,6挡手动,6,手动变速箱(MT)
60057,型格,CVT无级变速,无级变速,无级变速箱(CVT)
61495,型格,6挡手动,6,手动变速箱(MT)
60062,型格,6挡手动,6,手动变速箱(MT)
72192,型格,CVT无级变速,无级变速,无级变速箱(CVT)
72258,型格,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
72259,型格,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62348,型格,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62347,型格,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
58226,型格,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62352,型格,6挡手动,6,手动变速箱(MT)
72260,型格,CVT无级变速,无级变速,无级变速箱(CVT)
60058,型格,CVT无级变速,无级变速,无级变速箱(CVT)
72123,型格,CVT无级变速,无级变速,无级变速箱(CVT)
62350,型格,6挡手动,6,手动变速箱(MT)
58227,型格,CVT无级变速,无级变速,无级变速箱(CVT)
62351,型格,CVT无级变速,无级变速,无级变速箱(CVT)
72261,型格,CVT无级变速,无级变速,无级变速箱(CVT)
72122,型格,CVT无级变速,无级变速,无级变速箱(CVT)
60061,型格,CVT无级变速,无级变速,无级变速箱(CVT)
62346,型格,CVT无级变速,无级变速,无级变速箱(CVT)
62349,型格,CVT无级变速,无级变速,无级变速箱(CVT)
71217,英仕派,CVT无级变速,无级变速,无级变速箱(CVT)
71216,英仕派,CVT无级变速,无级变速,无级变速箱(CVT)
71218,英仕派,CVT无级变速,无级变速,无级变速箱(CVT)
62889,飞度,CVT无级变速,无级变速,无级变速箱(CVT)
65959,飞度,CVT无级变速,无级变速,无级变速箱(CVT)
62474,飞度,CVT无级变速,无级变速,无级变速箱(CVT)
62888,飞度,CVT无级变速,无级变速,无级变速箱(CVT)
62887,飞度,CVT无级变速,无级变速,无级变速箱(CVT)
62890,飞度,CVT无级变速,无级变速,无级变速箱(CVT)
64098,冠道,CVT无级变速,无级变速,无级变速箱(CVT)
64093,冠道,CVT无级变速,无级变速,无级变速箱(CVT)
64094,冠道,9挡手自一体,9,手自一体变速箱(AT)
63965,冠道,CVT无级变速,无级变速,无级变速箱(CVT)
64092,冠道,9挡手自一体,9,手自一体变速箱(AT)
64097,冠道,9挡手自一体,9,手自一体变速箱(AT)
64096,冠道,9挡手自一体,9,手自一体变速箱(AT)
64095,冠道,9挡手自一体,9,手自一体变速箱(AT)
65361,本田XR-V,CVT无级变速,无级变速,无级变速箱(CVT)
64446,本田XR-V,CVT无级变速,无级变速,无级变速箱(CVT)
64445,本田XR-V,CVT无级变速,无级变速,无级变速箱(CVT)
64444,本田XR-V,CVT无级变速,无级变速,无级变速箱(CVT)
64447,本田XR-V,CVT无级变速,无级变速,无级变速箱(CVT)
69196,本田UR-V,CVT无级变速,无级变速,无级变速箱(CVT)
63511,本田UR-V,CVT无级变速,无级变速,无级变速箱(CVT)
63510,本田UR-V,CVT无级变速,无级变速,无级变速箱(CVT)
69197,本田UR-V,CVT无级变速,无级变速,无级变速箱(CVT)
63514,本田UR-V,9挡手自一体,9,手自一体变速箱(AT)
63512,本田UR-V,9挡手自一体,9,手自一体变速箱(AT)
63513,本田UR-V,9挡手自一体,9,手自一体变速箱(AT)
69198,本田UR-V,9挡手自一体,9,手自一体变速箱(AT)
69203,本田UR-V,CVT无级变速,无级变速,无级变速箱(CVT)
69200,本田UR-V,CVT无级变速,无级变速,无级变速箱(CVT)
69201,本田UR-V,CVT无级变速,无级变速,无级变速箱(CVT)
63509,本田UR-V,CVT无级变速,无级变速,无级变速箱(CVT)
69199,本田UR-V,9挡手自一体,9,手自一体变速箱(AT)
69202,本田UR-V,9挡手自一体,9,手自一体变速箱(AT)
63497,本田UR-V,9挡手自一体,9,手自一体变速箱(AT)
54076,本田UR-V,9挡手自一体,9,手自一体变速箱(AT)
58208,本田HR-V,CVT无级变速,无级变速,无级变速箱(CVT)
58207,本田HR-V,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62493,本田HR-V,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62490,本田HR-V,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62492,本田HR-V,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
62494,本田HR-V,CVT无级变速,无级变速,无级变速箱(CVT)
58209,本田HR-V,CVT无级变速,无级变速,无级变速箱(CVT)
67567,本田HR-V,CVT无级变速,无级变速,无级变速箱(CVT)
60968,本田HR-V,CVT无级变速,无级变速,无级变速箱(CVT)
63162,雅阁新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
66585,雅阁新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
61278,雅阁新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63163,雅阁新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
72619,广汽Honda P7,电动车单速变速箱,1,固定齿比变速箱
71067,广汽Honda P7,电动车单速变速箱,1,固定齿比变速箱
67766,广汽Honda P7,电动车单速变速箱,1,固定齿比变速箱
69876,缤智,CVT无级变速,无级变速,无级变速箱(CVT)
58214,缤智,CVT无级变速,无级变速,无级变速箱(CVT)
58212,缤智,CVT无级变速,无级变速,无级变速箱(CVT)
61952,缤智,CVT无级变速,无级变速,无级变速箱(CVT)
58213,缤智,CVT无级变速,无级变速,无级变速箱(CVT)
63257,凌派,CVT无级变速,无级变速,无级变速箱(CVT)
63260,凌派,CVT无级变速,无级变速,无级变速箱(CVT)
63259,凌派,CVT无级变速,无级变速,无级变速箱(CVT)
63258,凌派,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63255,凌派,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
63256,凌派,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
67767,东风本田S7,电动车单速变速箱,1,固定齿比变速箱
71976,东风本田S7,电动车单速变速箱,1,固定齿比变速箱
61017,思域(进口),6挡手动,6,手动变速箱(MT)
59442,本田CR-V新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
59426,本田CR-V新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
59443,本田CR-V新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
61233,LIFE,CVT无级变速,无级变速,无级变速箱(CVT)
61230,LIFE,CVT无级变速,无级变速,无级变速箱(CVT)
61232,LIFE,CVT无级变速,无级变速,无级变速箱(CVT)
61231,LIFE,CVT无级变速,无级变速,无级变速箱(CVT)
56263,享域,CVT无级变速,无级变速,无级变速箱(CVT)
56261,享域,CVT无级变速,无级变速,无级变速箱(CVT)
56245,享域,CVT无级变速,无级变速,无级变速箱(CVT)
56264,享域,CVT无级变速,无级变速,无级变速箱(CVT)
56262,享域,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
56266,享域,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
56265,享域,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
56243,享域,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
60089,ZR-V 致在,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
61681,ZR-V 致在,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
59200,ZR-V 致在,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
56936,ZR-V 致在,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
57092,ZR-V 致在,CVT无级变速,无级变速,无级变速箱(CVT)
62515,ZR-V 致在,CVT无级变速,无级变速,无级变速箱(CVT)
61680,ZR-V 致在,CVT无级变速,无级变速,无级变速箱(CVT)
60088,ZR-V 致在,CVT无级变速,无级变速,无级变速箱(CVT)
59188,ZR-V 致在,CVT无级变速,无级变速,无级变速箱(CVT)
70327,皓影新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
70329,皓影新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
70328,皓影新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
66474,e:NP2 极湃2,电动车单速变速箱,1,固定齿比变速箱
63681,英仕派新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
61886,英仕派新能源,E-CVT无级变速,无级变速,电子无级变速箱(E-CVT)
53666,本田e:NS1,电动车单速变速箱,1,固定齿比变速箱
56138,本田e:NS1,电动车单速变速箱,1,固定齿比变速箱
56791,本田e:NS1,电动车单速变速箱,1,固定齿比变速箱
56565,本田e:NS1,电动车单速变速箱,1,固定齿比变速箱
57030,e:NP1 极湃1,电动车单速变速箱,1,固定齿比变速箱
57412,e:NP1 极湃1,电动车单速变速箱,1,固定齿比变速箱
57414,e:NP1 极湃1,电动车单速变速箱,1,固定齿比变速箱
57415,e:NP1 极湃1,电动车单速变速箱,1,固定齿比变速箱
68032,猎光e:NS2,电动车单速变速箱,1,固定齿比变速箱
68031,猎光e:NS2,电动车单速变速箱,1,固定齿比变速箱
68033,猎光e:NS2,电动车单速变速箱,1,固定齿比变速箱
66473,猎光e:NS2,电动车单速变速箱,1,固定齿比变速箱
62661,Cayenne,8挡手自一体,8,手自一体变速箱(AT)
68389,Cayenne,8挡手自一体,8,手自一体变速箱(AT)
68388,Cayenne,8挡手自一体,8,手自一体变速箱(AT)
62548,Cayenne,8挡手自一体,8,手自一体变速箱(AT)
62549,Cayenne,8挡手自一体,8,手自一体变速箱(AT)
68387,Cayenne,8挡手自一体,8,手自一体变速箱(AT)
56905,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
64337,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56897,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
59231,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56901,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56909,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
69214,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
59232,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56908,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56899,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
59230,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
66024,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56907,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
66023,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56904,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56902,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56906,Panamera,8挡湿式双离合,8,湿式双离合变速箱(DCT)
62370,Macan,7挡湿式双离合,7,湿式双离合变速箱(DCT)
62371,Macan,7挡湿式双离合,7,湿式双离合变速箱(DCT)
62372,Macan,7挡湿式双离合,7,湿式双离合变速箱(DCT)
62369,Macan,7挡湿式双离合,7,湿式双离合变速箱(DCT)
72222,Macan,7挡湿式双离合,7,湿式双离合变速箱(DCT)
68308,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
70029,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
68523,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
68526,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
57794,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
60599,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
57799,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
57793,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
68522,保时捷911,7挡湿式双离合,7,湿式双离合变速箱(DCT)
57800,保时捷911,7挡湿式双离合,7,湿式双离合变速箱(DCT)
70415,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
63210,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
57797,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
57801,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
60167,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
70553,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
69490,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
57792,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
57798,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
68527,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
57796,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
57802,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
68524,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
57795,保时捷911,7挡湿式双离合,7,湿式双离合变速箱(DCT)
68520,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
57803,保时捷911,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56840,保时捷718,7挡湿式双离合,7,湿式双离合变速箱(DCT)
56845,保时捷718,7挡湿式双离合,7,湿式双离合变速箱(DCT)
56847,保时捷718,7挡湿式双离合,7,湿式双离合变速箱(DCT)
56842,保时捷718,7挡湿式双离合,7,湿式双离合变速箱(DCT)
53803,保时捷718,7挡湿式双离合,7,湿式双离合变速箱(DCT)
56844,保时捷718,7挡湿式双离合,7,湿式双离合变速箱(DCT)
56843,保时捷718,7挡湿式双离合,7,湿式双离合变速箱(DCT)
63018,保时捷718,7挡湿式双离合,7,湿式双离合变速箱(DCT)
56841,保时捷718,7挡湿式双离合,7,湿式双离合变速箱(DCT)
56848,保时捷718,7挡湿式双离合,7,湿式双离合变速箱(DCT)
56846,保时捷718,7挡湿式双离合,7,湿式双离合变速箱(DCT)
60397,保时捷718,7挡湿式双离合,7,湿式双离合变速箱(DCT)
60396,保时捷718,7挡湿式双离合,7,湿式双离合变速箱(DCT)
67097,Taycan,2挡自动,2,自动变速箱(AT)
66694,Taycan,2挡自动,2,自动变速箱(AT)
66696,Taycan,2挡自动,2,自动变速箱(AT)
67096,Taycan,2挡自动,2,自动变速箱(AT)
70717,Taycan,2挡自动,2,自动变速箱(AT)
66697,Taycan,2挡自动,2,自动变速箱(AT)
67999,Taycan,2挡自动,2,自动变速箱(AT)
66590,Taycan,2挡自动,2,自动变速箱(AT)
67098,Taycan,2挡自动,2,自动变速箱(AT)
67099,Taycan,2挡自动,2,自动变速箱(AT)
68381,Cayenne新能源,8挡手自一体,8,手自一体变速箱(AT)
64514,Cayenne新能源,8挡手自一体,8,手自一体变速箱(AT)
68383,Cayenne新能源,8挡手自一体,8,手自一体变速箱(AT)
65016,Cayenne新能源,8挡手自一体,8,手自一体变速箱(AT)
68385,Cayenne新能源,8挡手自一体,8,手自一体变速箱(AT)
62501,Cayenne新能源,8挡手自一体,8,手自一体变速箱(AT)
64513,Cayenne新能源,8挡手自一体,8,手自一体变速箱(AT)
68382,Cayenne新能源,8挡手自一体,8,手自一体变速箱(AT)
68384,Cayenne新能源,8挡手自一体,8,手自一体变速箱(AT)
62500,Cayenne新能源,8挡手自一体,8,手自一体变速箱(AT)
65015,Cayenne新能源,8挡手自一体,8,手自一体变速箱(AT)
68386,Cayenne新能源,8挡手自一体,8,手自一体变速箱(AT)
60569,Macan新能源,电动车单速变速箱,1,固定齿比变速箱
72223,Macan新能源,电动车单速变速箱,1,固定齿比变速箱
69233,Macan新能源,电动车单速变速箱,1,固定齿比变速箱
66569,Macan新能源,电动车单速变速箱,1,固定齿比变速箱
56918,Panamera新能源,8挡湿式双离合,8,湿式双离合变速箱(DCT)
67461,Panamera新能源,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56917,Panamera新能源,8挡湿式双离合,8,湿式双离合变速箱(DCT)
67460,Panamera新能源,8挡湿式双离合,8,湿式双离合变速箱(DCT)
59233,Panamera新能源,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56910,Panamera新能源,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56912,Panamera新能源,8挡湿式双离合,8,湿式双离合变速箱(DCT)
67462,Panamera新能源,8挡湿式双离合,8,湿式双离合变速箱(DCT)
66022,Panamera新能源,8挡湿式双离合,8,湿式双离合变速箱(DCT)
59234,Panamera新能源,8挡湿式双离合,8,湿式双离合变速箱(DCT)
64338,Panamera新能源,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56913,Panamera新能源,8挡湿式双离合,8,湿式双离合变速箱(DCT)
56919,Panamera新能源,8挡湿式双离合,8,湿式双离合变速箱(DCT)
72016,Model Y,电动车单速变速箱,1,固定齿比变速箱
72017,Model Y,电动车单速变速箱,1,固定齿比变速箱
71369,Model 3,电动车单速变速箱,1,固定齿比变速箱
67550,Model 3,电动车单速变速箱,1,固定齿比变速箱
64538,Model 3,电动车单速变速箱,1,固定齿比变速箱
61092,Model S,电动车单速变速箱,1,固定齿比变速箱
61210,Model S,电动车单速变速箱,1,固定齿比变速箱
61211,Model X,电动车单速变速箱,1,固定齿比变速箱
61093,Model X,电动车单速变速箱,1,固定齿比变速箱
63903,红旗H5,7挡湿式双离合,7,湿式双离合变速箱(DCT)
69177,红旗H5,7挡湿式双离合,7,湿式双离合变速箱(DCT)
63902,红旗H5,7挡湿式双离合,7,湿式双离合变速箱(DCT)
63907,红旗H5,1挡DHT,1,混合动力专用变速箱(DHT)
69340,红旗H5,1挡DHT,1,混合动力专用变速箱(DHT)
69242,红旗H5,1挡DHT,1,混合动力专用变速箱(DHT)
69321,红旗H5,8挡手自一体,8,手自一体变速箱(AT)
70019,红旗H5,8挡手自一体,8,手自一体变速箱(AT)
63905,红旗H5,8挡手自一体,8,手自一体变速箱(AT)
63908,红旗H5,8挡手自一体,8,手自一体变速箱(AT)
63909,红旗H5,7挡湿式双离合,7,湿式双离合变速箱(DCT)
70017,红旗H5,7挡湿式双离合,7,湿式双离合变速箱(DCT)
70015,红旗H5,1挡DHT,1,混合动力专用变速箱(DHT)
63906,红旗H5,1挡DHT,1,混合动力专用变速箱(DHT)
63904,红旗H5,1挡DHT,1,混合动力专用变速箱(DHT)
70018,红旗H5,8挡手自一体,8,手自一体变速箱(AT)
70016,红旗H5,8挡手自一体,8,手自一体变速箱(AT)
69339,红旗H5,8挡手自一体,8,手自一体变速箱(AT)
71604,红旗天工05,电动车单速变速箱,1,固定齿比变速箱
71948,红旗天工05,电动车单速变速箱,1,固定齿比变速箱
71947,红旗天工05,电动车单速变速箱,1,固定齿比变速箱
70751,红旗天工05,电动车单速变速箱,1,固定齿比变速箱
61265,红旗HS5,8挡手自一体,8,手自一体变速箱(AT)
63026,红旗HS5,8挡手自一体,8,手自一体变速箱(AT)
68097,红旗HS5,8挡手自一体,8,手自一体变速箱(AT)
69975,红旗HS5,8挡手自一体,8,手自一体变速箱(AT)
63025,红旗HS5,8挡手自一体,8,手自一体变速箱(AT)
70613,红旗HS5,8挡手自一体,8,手自一体变速箱(AT)
69976,红旗HS5,8挡手自一体,8,手自一体变速箱(AT)
63024,红旗HS5,8挡手自一体,8,手自一体变速箱(AT)
70614,红旗HS5,8挡手自一体,8,手自一体变速箱(AT)
63027,红旗HS5,8挡手自一体,8,手自一体变速箱(AT)
69977,红旗HS5,8挡手自一体,8,手自一体变速箱(AT)
69978,红旗HS5,8挡手自一体,8,手自一体变速箱(AT)
64121,红旗H9,7挡湿式双离合,7,湿式双离合变速箱(DCT)
67955,红旗H9,7挡湿式双离合,7,湿式双离合变速箱(DCT)
64122,红旗H9,7挡湿式双离合,7,湿式双离合变速箱(DCT)
63389,红旗H9,7挡湿式双离合,7,湿式双离合变速箱(DCT)
57026,红旗H9,8挡手自一体,8,手自一体变速箱(AT)
67958,红旗H9,8挡手自一体,8,手自一体变速箱(AT)
64123,红旗H9,8挡手自一体,8,手自一体变速箱(AT)
67893,红旗H9,7挡湿式双离合,7,湿式双离合变速箱(DCT)
67959,红旗H9,7挡湿式双离合,7,湿式双离合变速箱(DCT)
63381,红旗H9,7挡湿式双离合,7,湿式双离合变速箱(DCT)
66480,红旗H9,7挡湿式双离合,7,湿式双离合变速箱(DCT)
67956,红旗H9,7挡湿式双离合,7,湿式双离合变速箱(DCT)
67957,红旗H9,7挡湿式双离合,7,湿式双离合变速箱(DCT)
63687,红旗HS3,7挡湿式双离合,7,湿式双离合变速箱(DCT)
63841,红旗HS3,7挡湿式双离合,7,湿式双离合变速箱(DCT)
63607,红旗HS3,7挡湿式双离合,7,湿式双离合变速箱(DCT)
69593,红旗HS3,8挡手自一体,8,手自一体变速箱(AT)
69591,红旗HS3,7挡湿式双离合,7,湿式双离合变速箱(DCT)
61560,红旗HS3,7挡湿式双离合,7,湿式双离合变速箱(DCT)
69590,红旗HS3,1挡DHT,1,混合动力专用变速箱(DHT)
63436,红旗HS3,8挡手自一体,8,手自一体变速箱(AT)
69592,红旗HS3,8挡手自一体,8,手自一体变速箱(AT)
68717,红旗H6,8挡手自一体,8,手自一体变速箱(AT)
68719,红旗H6,8挡手自一体,8,手自一体变速箱(AT)
68716,红旗H6,8挡手自一体,8,手自一体变速箱(AT)
53875,红旗H6,8挡手自一体,8,手自一体变速箱(AT)
61840,红旗H6,8挡手自一体,8,手自一体变速箱(AT)
68718,红旗H6,8挡手自一体,8,手自一体变速箱(AT)
61842,红旗H6,8挡手自一体,8,手自一体变速箱(AT)
61841,红旗H6,8挡手自一体,8,手自一体变速箱(AT)
68715,红旗H6,8挡手自一体,8,手自一体变速箱(AT)
63962,红旗HS7,8挡手自一体,8,手自一体变速箱(AT)
63959,红旗HS7,8挡手自一体,8,手自一体变速箱(AT)
63854,红旗HS7,8挡手自一体,8,手自一体变速箱(AT)
69699,红旗HS7,8挡手自一体,8,手自一体变速箱(AT)
63961,红旗HS7,8挡手自一体,8,手自一体变速箱(AT)
62742,红旗HS7,8挡手自一体,8,手自一体变速箱(AT)
63960,红旗HS7,8挡手自一体,8,手自一体变速箱(AT)
63963,红旗HS7,8挡手自一体,8,手自一体变速箱(AT)
69697,红旗HS7,8挡手自一体,8,手自一体变速箱(AT)
69698,红旗HS7,8挡手自一体,8,手自一体变速箱(AT)
67736,红旗国雅,8挡手自一体,8,手自一体变速箱(AT)
67737,红旗国雅,8挡手自一体,8,手自一体变速箱(AT)
69707,红旗HS7 PHEV,1挡DHT,1,混合动力专用变速箱(DHT)
72395,红旗HS7 PHEV,1挡DHT,1,混合动力专用变速箱(DHT)
69706,红旗HS7 PHEV,1挡DHT,1,混合动力专用变速箱(DHT)
69072,红旗HS7 PHEV,1挡DHT,1,混合动力专用变速箱(DHT)
66660,红旗HS7 PHEV,1挡DHT,1,混合动力专用变速箱(DHT)
72394,红旗HS7 PHEV,1挡DHT,1,混合动力专用变速箱(DHT)
67710,红旗E-QM5,电动车单速变速箱,1,固定齿比变速箱
67711,红旗E-QM5,电动车单速变速箱,1,固定齿比变速箱
56058,红旗E-QM5,电动车单速变速箱,1,固定齿比变速箱
67051,红旗E-QM5,电动车单速变速箱,1,固定齿比变速箱
67709,红旗E-QM5,电动车单速变速箱,1,固定齿比变速箱
60001,红旗国礼,8挡手自一体,8,手自一体变速箱(AT)
67738,红旗HS3 PHEV,1挡DHT,1,混合动力专用变速箱(DHT)
56719,红旗国耀,8挡手自一体,8,手自一体变速箱(AT)
56746,红旗国耀,8挡手自一体,8,手自一体变速箱(AT)
59647,红旗HQ9,8挡手自一体,8,手自一体变速箱(AT)
59645,红旗HQ9,8挡手自一体,8,手自一体变速箱(AT)
59648,红旗HQ9,8挡手自一体,8,手自一体变速箱(AT)
67498,红旗HQ9,8挡手自一体,8,手自一体变速箱(AT)
72474,红旗HQ9,8挡手自一体,8,手自一体变速箱(AT)
67496,红旗HQ9,8挡手自一体,8,手自一体变速箱(AT)
67497,红旗HQ9,8挡手自一体,8,手自一体变速箱(AT)
56745,红旗HQ9,8挡手自一体,8,手自一体变速箱(AT)
59646,红旗HQ9,8挡手自一体,8,手自一体变速箱(AT)
1015217,红旗国悦,8挡手自一体,8,手自一体变速箱(AT)
1018221,红旗国悦,8挡手自一体,8,手自一体变速箱(AT)
1017569,红旗国悦,8挡手自一体,8,手自一体变速箱(AT)
1017568,红旗国悦,8挡手自一体,8,手自一体变速箱(AT)
1018220,红旗国悦,8挡手自一体,8,手自一体变速箱(AT)
66441,红旗天工08,电动车单速变速箱,1,固定齿比变速箱
72443,红旗天工08,电动车单速变速箱,1,固定齿比变速箱
71322,红旗天工08,电动车单速变速箱,1,固定齿比变速箱
72444,红旗天工08,电动车单速变速箱,1,固定齿比变速箱
66466,红旗天工08,电动车单速变速箱,1,固定齿比变速箱
71321,红旗天工08,电动车单速变速箱,1,固定齿比变速箱
71320,红旗天工08,电动车单速变速箱,1,固定齿比变速箱
67052,红旗E-HS9,电动车单速变速箱,1,固定齿比变速箱
69768,红旗E-HS9,电动车单速变速箱,1,固定齿比变速箱
69770,红旗E-HS9,电动车单速变速箱,1,固定齿比变速箱
67054,红旗E-HS9,电动车单速变速箱,1,固定齿比变速箱
69769,红旗E-HS9,电动车单速变速箱,1,固定齿比变速箱
67055,红旗E-HS9,电动车单速变速箱,1,固定齿比变速箱
69767,红旗E-HS9,电动车单速变速箱,1,固定齿比变速箱
67053,红旗E-HS9,电动车单速变速箱,1,固定齿比变速箱
67489,红旗HQ9 PHEV,1挡DHT,1,混合动力专用变速箱(DHT)
64594,红旗HQ9 PHEV,1挡DHT,1,混合动力专用变速箱(DHT)
67490,红旗HQ9 PHEV,1挡DHT,1,混合动力专用变速箱(DHT)
67297,红旗EH7,电动车单速变速箱,1,固定齿比变速箱
69710,红旗EH7,电动车单速变速箱,1,固定齿比变速箱
69709,红旗EH7,电动车单速变速箱,1,固定齿比变速箱
66954,红旗EH7,电动车单速变速箱,1,固定齿比变速箱
67298,红旗EH7,电动车单速变速箱,1,固定齿比变速箱
65254,红旗EH7,电动车单速变速箱,1,固定齿比变速箱
69713,红旗EH7,电动车单速变速箱,1,固定齿比变速箱
65253,红旗EH7,电动车单速变速箱,1,固定齿比变速箱
69711,红旗EH7,电动车单速变速箱,1,固定齿比变速箱
69712,红旗EH7,电动车单速变速箱,1,固定齿比变速箱
